ref_date,SRS,PRS
2020-05-21,0.00489584162697006,0.06860224126925843
2020-05-22,0.00386522386314687,0.04191374402290567
2020-05-23,0.00675610361194084,0.07070319754176736
2020-05-24,0.00847296272360766,0.08940486990897255
2020-05-25,0.00448604984177079,0.06147847586787629
2020-05-26,0.00533737999225482,0.07050500729448561
2020-05-27,0.00565396908037306,0.07297753025439327
2020-05-28,0.00485281241080716,0.0647721390048159
2020-05-29,0.00815425897785963,0.07082043913257767
2020-05-30,0.01826053092542542,0.09336182804401726
2020-05-31,0.0182395644669127,0.0963483080748458
2020-06-01,0.01327854761946442,0.07537692469624567
2020-06-02,0.00336991339137165,0.03219251383958248
2020-06-03,0.00589574773584257,0.04430558466918476
2020-06-04,0.00768677581400201,0.04924355116794453
2020-06-05,0.00816929931239337,0.04830273910150168
2020-06-06,0.0079429368024217,0.04632138057038292
2020-06-07,0.01185182189436477,0.05234159022617101
2020-06-08,0.01210256656089262,0.05514450607323377
2020-06-09,0.01154737655087082,0.04316221617766675
2020-06-10,0.01150414548445551,0.04528997074525124
2020-06-11,0.01057016036892017,0.04042631102174357
2020-06-12,0.01011013066217832,0.03778021548257876
2020-06-13,0.00823965832241128,0.03339607851847314
2020-06-14,0.00939280160496873,0.0394883983415779
2020-06-15,0.00925803621906112,0.04347667163949848
2020-06-16,0.02086246513453083,0.06844439594632198
2020-06-17,0.01861071523114135,0.06341170492009675
2020-06-18,0.01746727800039819,0.06699078485855396
2020-06-19,0.01747991674225114,0.06714932681050338
2020-06-20,0.01908977361746694,0.07185425714671231
2020-06-21,0.02012069661507222,0.07239677517653557
2020-06-22,0.0204122866507209,0.07323286497537043
2020-06-23,0.02003342577369948,0.07132355983801178
2020-06-24,0.03162032651106522,0.09703444366793348
2020-06-25,0.03080092160050747,0.09366432124037988
2020-06-26,0.03338147803192336,0.09879456262859532
2020-06-27,0.03115012892865669,0.08973102067451436
2020-06-28,0.03350899512517914,0.1135674915490186
2020-06-29,0.03226990392520673,0.09682749618328754
2020-06-30,0.03154025400574974,0.09247273154197869
2020-07-01,0.03235403990802243,0.09382819537982952
2020-07-02,0.03084032089314684,0.09388791152445324
2020-07-03,0.0297085618545154,0.08766951465170152
2020-07-04,0.03392355229371961,0.1030264736659682
2020-07-05,0.0270243165998552,0.08768575327228774
2020-07-06,0.04369871521863808,0.11189155804502092
2020-07-07,0.04314577790054426,0.11884293986260798
2020-07-08,0.03801389841467424,0.10174391427825814
2020-07-09,0.03695363225274396,0.10109691101526272
2020-07-10,0.0411752477969402,0.10602267542078836
2020-07-11,0.04368529944189989,0.1107588554067844
2020-07-12,0.04007956288278799,0.09925725033347207
2020-07-13,0.05118339248822111,0.12803953632242704
2020-07-14,0.05287765075512639,0.111377205603898
2020-07-15,0.06264975249458656,0.13509168377979558
2020-07-16,0.05722593942884331,0.13115699779028003
